album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre
1P18FNogrQRQjmT6t06As8,Downtown's-Dead,image-data/country/Downtown's-Dead-Sam-Hunt.jpg,Sam-Hunt,5eFfsbjSouG8qOpg9ZqDl6,Downtown's-Dead,54,False,0.624,0.696,11,-6.006,1,0.696,0.392,0.0469,country
67RQfNZRRY9LTkRrnOxcJF,Remington,image-data/country/Remington-Granger-Smith.jpg,Granger-Smith,6naYpFIKihKbGg6lGxpveI,Backroad-Song,62,False,0.488,0.833,11,-6.571,1,0.833,0.751,0.0437,country
3MSyCHOkBoZQT2byE3vprN,Deluxe-Edition,image-data/blues/Deluxe-Edition-Albert-Collins.jpg,Albert-Collins,1HRx7dciQYCv76XvbBDAGM,T-Bone-Shuffle,49,False,0.537,0.695,11,-9.88,1,0.695,0.77,0.0377,blues
2JVuK8VGIsdEbLMrJIn1ln,Teutonic-Order,image-data/metal/Teutonic-Order-Herman-Frank.jpg,Herman-Frank,4ULLeYucILYkHX1kgEYtnt,Teutonic-Order,35,False,0.391,0.96,1,-4.402,1,0.96,0.445,0.0533,metal
774SxxPcxsLQ5uKtiw2mvp,Leave-Me-(feat.-Marc-E.-Bassy),image-data/alternative/Leave-Me-(feat.-Marc-E.-Bassy)-Skizzy-Mars.jpg,Skizzy-Mars,7gNRYLOwgmzMEpgXARSnX9,Leave-Me-(feat.-Marc-E.-Bassy),58,True,0.696,0.729,1,-3.779,0,0.729,0.555,0.0485,alternative
76vY9yohh4kVwSKkyKbyEQ,Lonerism,image-data/blues/Lonerism-Tame-Impala.jpg,Tame-Impala,6HqWcIutC3Bwk6awM1jnGP,Elephant,0,False,0.594,0.555,9,-6.689,0,0.555,0.52,0.0377,blues
0R4NeOHuEtXXpjG0xkIKcX,Self!,image-data/indie/Self!-Isaia-Huron.jpg,Isaia-Huron,3GaIA718XNZODneN1KW6Vr,Self!,52,True,0.75,0.566,10,-8.115,1,0.566,0.657,0.062,indie
0su0yxTZDCOxbdHNyfTKLt,Bach-Busoni;-Mendelssohn;-Schubert-Liszt---Songs-Without-Words,image-data/classical/Bach-Busoni;-Mendelssohn;-Schubert-Liszt---Songs-Without-Words-Murray-Perahia.jpg,Murray-Perahia,2ZoSiPSkWqz36Qqtl940zr,"Lieder-ohne-Worte,-Op.-19,-No.-1",49,False,0.221,0.00921,4,-34.063,1,0.00921,0.105,0.0384,classical
0U8DeqqKDgIhIiWOdqiQXE,Carrie-&-Lowell,image-data/alternative/Carrie-&-Lowell-Sufjan-Stevens.jpg,Sufjan-Stevens,5I6y1KWmUoV5YCaIEcs1qs,Should-Have-Known-Better,64,False,0.571,0.172,7,-20.7,1,0.172,0.297,0.0318,alternative
0S9D5NIDp2YXhYwlvuJzqx,What-You-See-Is-What-You-Get,image-data/country/What-You-See-Is-What-You-Get-Luke-Combs.jpg,Luke-Combs,0nYvjcSlCgjcwogQAwIwNp,Lovin'-On-You,72,False,0.572,0.949,4,-4.865,1,0.949,0.53,0.06,country
04AnLeNIV9gBaAqgPIJv9N,Blood-&-Water,image-data/metal/Blood-&-Water-Memphis-May-Fire.jpg,Memphis-May-Fire,4aKWfvddjsBwIrb3KKLb4x,Blood-&-Water,64,False,0.461,0.966,1,-2.792,0,0.966,0.459,0.189,metal
5AQKqldLehNX6p4rxFFwAz,Below,image-data/rock/Below-Beartooth.jpg,Beartooth,75KnjXtPMCZf60zlEp5m1D,Skin,63,False,0.326,0.939,10,-3.454,0,0.939,0.485,0.254,rock
1jBESH0DEFN7z8WH8B0B5c,Fiel-(Remix),image-data/latin/Fiel-(Remix)-Wisin.jpg,Wisin,43qcs9NpJhDxtG91zxFkj7,Fiel---Remix,89,True,0.839,0.711,6,-4.733,0,0.711,0.573,0.0473,latin
7bn0er8NwppxxoDfQbkbNr,Liszt:-Dreams-of-Love;-Consolations;-Sonnets-of-Petrarca;-Rigoletto-Paraphrase,image-data/classical/Liszt:-Dreams-of-Love;-Consolations;-Sonnets-of-Petrarca;-Rigoletto-Paraphrase-Franz-Liszt.jpg,Franz-Liszt,1L4NadMj3Jj7YgGaikyhfr,"6-Consolations,-S.-172:-No.-3-In-D-Flat-Major-(Lento,-placido)",60,False,0.368,0.00363,1,-36.759,1,0.00363,0.085,0.035,classical
1nAQbHeOWTfQzbOoFrvndW,Planet-Her,image-data/pop/Planet-Her-Doja-Cat.jpg,Doja-Cat,5lAnYvAIkSDNXqfo7DyFUm,Ain't-Shit,84,True,0.855,0.488,3,-4.601,1,0.488,0.619,0.208,pop
4laMaViU0DAsIz0iNdXxcI,잊어버리지마-Don't-Forget-(feat.-태연-Taeyeon)---Single,image-data/kpop/잊어버리지마-Don't-Forget-(feat.-태연-Taeyeon)---Single-Crush.jpg,Crush,2HC6c1d7SiznMV4rkmmxBB,잊어버리지마-Don't-Forget-(feat.-태연-Taeyeon),0,False,0.646,0.628,5,-5.81,1,0.628,0.261,0.0337,kpop
2vMi9So8GxXiqaT2zJXbQG,Pegasus,image-data/hip-hop/Pegasus-Trippie-Redd.jpg,Trippie-Redd,2PI3qpTqYowwMzOSQRuj73,Weeeeee,67,True,0.729,0.503,0,-8.229,1,0.503,0.152,0.081,hip-hop
6wvPCSOJjvMATQdEbEo51L,Top-Priority-(Remastered-2012),image-data/blues/Top-Priority-(Remastered-2012)-Rory-Gallagher.jpg,Rory-Gallagher,01OCQCl42VPUjVALIJDgzw,Bad-Penny,0,False,0.259,0.685,2,-10.147,0,0.685,0.739,0.0651,blues
4DR0GWo7w2GJyQnFVa4jAB,Toxicity,image-data/metal/Toxicity-System-Of-A-Down.jpg,System-Of-A-Down,5V3mdRI2yQxbSsJGDPc5lD,Chop-Suey!,31,False,0.42,0.929,7,-3.899,0,0.929,0.3,0.121,metal
15Zjx7K5ifTVmXa3Nk5B88,Nina-Sky,image-data/latin/Nina-Sky-Nina-Sky.jpg,Nina-Sky,2ndnVdR8si7CW9T8vJRHyW,Move-Ya-Body,67,False,0.87,0.712,11,-6.313,0,0.712,0.877,0.0432,latin
71kxuK6d0As6TeafPksgFj,Meditation---Relaxing-Classics,image-data/classical/Meditation---Relaxing-Classics-Herbert-von-Karajan.jpg,Herbert-von-Karajan,6fqXx67EOQOLEQHFA5ZnBY,Les-noces-de-Jeanette---opéra-comique:-Air-du-rossignol,30,False,0.328,0.0594,8,-25.017,1,0.0594,0.0936,0.0456,classical
03hlPprQQU9VN1H4GaDWoi,SLOWHEART,image-data/country/SLOWHEART-Kip-Moore.jpg,Kip-Moore,2PBm3So1ycKsqjUySdEdf6,I've-Been-Around,44,False,0.758,0.753,5,-4.524,0,0.753,0.88,0.0401,country
4eMsJAEXjicDYKwtHnVz9m,In-My-Head,image-data/pop/In-My-Head-Ryland-James.jpg,Ryland-James,622KW0nq6MOw4hSlvNHFQZ,In-My-Head,0,False,0.59,0.474,11,-9.561,1,0.474,0.326,0.0391,pop
0W9nNgECGziUeOVL8lFBy2,Reality-Check,image-data/r-n-b/Reality-Check-JUVENILE.jpg,JUVENILE,6TQi1WGLxAyy1itA3CqSlD,Rodeo,47,True,0.7,0.547,1,-7.907,1,0.547,0.67,0.156,r-n-b
3GyH4lUfzEkbxlaW5xTYYL,Lee-Brice,image-data/country/Lee-Brice-Lee-Brice.jpg,Lee-Brice,56eGOeSsqdg3FLxdo83TwV,Rumor,73,False,0.655,0.56,9,-6.857,1,0.56,0.599,0.0486,country
7AwrgenNcTAJlJF3pKL0Qr,No-Love-Lost-(Deluxe),image-data/hip-hop/No-Love-Lost-(Deluxe)-Blxst.jpg,Blxst,1dIWPXMX4kRHj6Dt2DStUQ,Chosen-(feat.-Ty-Dolla-$ign),80,True,0.571,0.767,2,-5.16,1,0.767,0.605,0.287,hip-hop
3uDxYE7bWvaQH2oZpLzoRV,Atlantis-Princess---The-3rd-Album,image-data/kpop/Atlantis-Princess---The-3rd-Album-BoA.jpg,BoA,7sQaZvlFFqlBsObK8A3y0S,Atlantis-Princess,42,False,0.738,0.919,7,-4.126,0,0.919,0.866,0.0442,kpop
2okCg9scHue9GNELoB8U9g,Urban-Hymns,image-data/alternative/Urban-Hymns-The-Verve.jpg,The-Verve,5yEPxDjbbzUzyauGtnmVEC,Bitter-Sweet-Symphony,0,False,0.389,0.889,9,-6.546,1,0.889,0.524,0.0442,alternative
6tJKIc90Q5FuHbAWsrBPkI,Back-Home,image-data/r-n-b/Back-Home-Trey-Songz.jpg,Trey-Songz,6oyqUEoIaS17TLWboAIQa2,Two-Ways,41,False,0.679,0.463,1,-8.146,1,0.463,0.286,0.126,r-n-b
0syM7OUAhV7S6XmOa4nLUZ,Ivy-To-Roses-(Mixtape),image-data/pop/Ivy-To-Roses-(Mixtape)-Mabel.jpg,Mabel,5WHTFyqSii0lmT9R21abT8,Don't-Call-Me-Up,79,False,0.674,0.881,9,-2.853,1,0.881,0.234,0.147,pop
6GXk2hxl4q5GoPHarlUet8,The-Best-of-Keith-Sweat:-Make-You-Sweat,image-data/r-n-b/The-Best-of-Keith-Sweat:-Make-You-Sweat-Keith-Sweat.jpg,Keith-Sweat,4L9VA69sfZKK5HAs5zP22I,I'll-Give-All-My-Love-to-You,50,False,0.62,0.514,8,-7.948,1,0.514,0.453,0.0417,r-n-b
57q2kosvxOb8SfHusM99zM,23,image-data/indie/23-Wallice.jpg,Wallice,23KrCGwx1EedHUaZsQe6H5,23,54,False,0.576,0.597,5,-4.974,1,0.597,0.614,0.0391,indie
4Iqfx63CZhFGGIHiAvLxXY,Goldmine,image-data/country/Goldmine-Gabby-Barrett.jpg,Gabby-Barrett,3hLuHKzG1cmlRpq53ZVWd8,The-Good-Ones,77,False,0.519,0.552,2,-5.023,1,0.552,0.331,0.0259,country
4EvukZrmNBiqJbs3LwOSHu,HOLIDAY,image-data/hip-hop/HOLIDAY-Lil-Nas-X.jpg,Lil-Nas-X,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,83,True,0.81,0.511,5,-6.924,0,0.511,0.837,0.164,hip-hop
0GWExk41YChmtb5xxyz2ok,Best-Of-2004---2014,image-data/alternative/Best-Of-2004---2014-Hard-FI.jpg,Hard-FI,34L2ThvPUNNAMUZ5Ei1F54,Hard-to-Beat,41,False,0.56,0.841,10,-4.532,1,0.841,0.78,0.0664,alternative
5JJ779nrbHx0KB2lBrMMa4,Chet-Baker-Sings,image-data/jazz/Chet-Baker-Sings-Chet-Baker.jpg,Chet-Baker,06UkYE0SZ3Y8zGRFOuWGAe,It's-Always-You---Vocal-Version,60,False,0.499,0.0341,8,-22.31,1,0.0341,0.31,0.0417,jazz
7cqPPWhhwZyQdxIUTQhWC8,Kyoto,image-data/indie/Kyoto-Phoebe-Bridgers.jpg,Phoebe-Bridgers,4m32ZYmSYgGziMwx3cJxS7,Kyoto,53,False,0.594,0.746,11,-6.94,1,0.746,0.504,0.0425,indie
5iFnrM8vNhD0fQGiUBVgx6,Primal-Rage,image-data/heavy-metal/Primal-Rage-Sister.jpg,Sister,5rZMawajfpYSjIushKWsN1,Primal-Rage,22,False,0.496,0.969,9,-4.678,1,0.969,0.618,0.0637,heavy-metal
4k40PwmY4geokhdtALDDe8,Giving-Up,image-data/hip-hop/Giving-Up-Yungeen-Ace.jpg,Yungeen-Ace,7gouwpJuYQotcu6iCDhLri,Giving-Up,60,True,0.85,0.56,7,-5.167,1,0.56,0.705,0.0754,hip-hop
00KzovYDVMVdpK0rTDALcT,Rockstar-Everyday,image-data/alternative/Rockstar-Everyday-Halflives.jpg,Halflives,0evOmsnfWAqsGJlSTICgz7,Rockstar-Everyday,43,False,0.701,0.821,5,-4.496,0,0.821,0.651,0.0335,alternative
0krfGu8Xf8xZGOeEcQUjai,BEBÉ,image-data/latin/BEBÉ-Camilo.jpg,Camilo,7D7EH7MGyNHWSkqrszerI1,BEBÉ,79,False,0.862,0.72,4,-4.048,1,0.72,0.965,0.0379,latin
0Ez9S8Dhzr1fa6ZCkcIJiR,Born-Under-A-Bad-Sign-(Mono),image-data/blues/Born-Under-A-Bad-Sign-(Mono)-Albert-King.jpg,Albert-King,3ocm1Cf1Dk1ODrdBdybh82,Born-Under-A-Bad-Sign---Mono-Mix,58,False,0.711,0.483,11,-11.211,1,0.483,0.884,0.0298,blues
1HisV3ZKLs9It3KlGcPki5,...And-Out-Come-The-Wolves,image-data/alternative/...And-Out-Come-The-Wolves-Rancid.jpg,Rancid,1pNlZQeoPnlxqf1Mjgm0H2,Ruby-Soho,59,False,0.505,0.938,7,-5.381,1,0.938,0.961,0.0432,alternative
5VsC6hpWCfb3N9GhlPqWIn,Pop-Piano-Covers,image-data/classical/Pop-Piano-Covers-Ryan-Tenner.jpg,Ryan-Tenner,6O4MAAXOQ7mmLFpHqi7kMU,River-Flows-In-You,49,False,0.344,0.121,9,-23.438,1,0.121,0.0923,0.0527,classical
6LBPsXUjVuNe9ywLY4xgvX,Dangerous:-The-Double-Album-(Bonus),image-data/country/Dangerous:-The-Double-Album-(Bonus)-Morgan-Wallen.jpg,Morgan-Wallen,1HONerjyVg01NgExNFPhtP,865,63,False,0.532,0.584,8,-5.254,1,0.584,0.367,0.0248,country
4VzzEviJGYUtAeSsJlI9QB,Woodstock,image-data/pop/Woodstock-Portugal.-The-Man.jpg,Portugal.-The-Man,6QgjcU0zLnzq5OrUoSZ3OK,Feel-It-Still,77,False,0.801,0.795,1,-5.115,0,0.795,0.754,0.0504,pop
3Z4RIjlVwCTbfXE4M3EZcX,Headrush-(feat.-Elroii),image-data/edm/Headrush-(feat.-Elroii)-MEDUZA.jpg,MEDUZA,3TTMESPMxybEdsMsP1f8Xm,Headrush-(feat.-Elroii),59,False,0.623,0.673,8,-8.252,1,0.673,0.384,0.0613,edm
1sX0Z1gnMyIYSseLCV4xQX,I'm-Perfect,image-data/hip-hop/I'm-Perfect-KenTheMan.jpg,KenTheMan,2NFruMeEETdS4t6hM73Vip,I'm-Perfect,56,True,0.956,0.492,1,-8.169,1,0.492,0.267,0.152,hip-hop
1pKJpLhilpDIcpVPtyxvMc,Oscar-Peterson-Plays-The-Duke-Ellington-Song-Book,image-data/jazz/Oscar-Peterson-Plays-The-Duke-Ellington-Song-Book-Oscar-Peterson.jpg,Oscar-Peterson,6D6qDh4t6ThF1kQENHwvK5,Rockin'-In-Rhythm,38,False,0.553,0.302,10,-15.683,1,0.302,0.698,0.0303,jazz
0agbyRu3Ha3tqqb5avED30,Are-You-Ready-For-Freddie?,image-data/blues/Are-You-Ready-For-Freddie?-Freddie-King.jpg,Freddie-King,6r99GoBd08u7ajWGpvdyxm,Have-You-Ever-Loved-A-Woman,29,False,0.418,0.47,2,-9.442,1,0.47,0.377,0.0577,blues
0Y3NDVXecRTw8quOVxBBZ9,Lay-Wit-Ya-(feat.-Duke-Deuce),image-data/hip-hop/Lay-Wit-Ya-(feat.-Duke-Deuce)-Isaiah-Rashad.jpg,Isaiah-Rashad,0RlsFYqkOzlg4ZxVQs9YJA,Lay-Wit-Ya-(feat.-Duke-Deuce),70,True,0.925,0.859,1,-7.335,1,0.859,0.967,0.196,hip-hop
4u1IZuRRLb6tkP14kvAkGw,Welcome-To-The-Fishbowl,image-data/country/Welcome-To-The-Fishbowl-Kenny-Chesney.jpg,Kenny-Chesney,6BCrbWBpb8d6KWmEqZ41tr,Come-Over,59,False,0.466,0.704,1,-7.169,1,0.704,0.481,0.0353,country
0qGdc7fNq9RNIPEzZufa43,Laugh-Now-Cry-Later-(feat.-Lil-Durk),image-data/hip-hop/Laugh-Now-Cry-Later-(feat.-Lil-Durk)-Drake.jpg,Drake,2SAqBLGA283SUiwJ3xOUVI,Laugh-Now-Cry-Later-(feat.-Lil-Durk),84,True,0.761,0.518,0,-8.871,1,0.518,0.522,0.134,hip-hop
7KF1Ain9mYYlg5M46g0i4A,Teatro-d'ira---Vol.-I,image-data/rock/Teatro-d'ira---Vol.-I-Måneskin.jpg,Måneskin,4pt5fDVTg5GhEvEtlz9dKk,I-WANNA-BE-YOUR-SLAVE,95,True,0.75,0.608,1,-4.008,1,0.608,0.958,0.0387,rock
3zXjR3y2dUWklKmmp6lEhy,Let-Go,image-data/alternative/Let-Go-Avril-Lavigne.jpg,Avril-Lavigne,00Mb3DuaIH1kjrwOku9CGU,Sk8er-Boi,77,False,0.487,0.9,0,-4.417,1,0.9,0.484,0.0482,alternative
4fu1vGlLFL0UVFnqZh6OB1,Fear,image-data/alternative/Fear-Arrested-Youth.jpg,Arrested-Youth,3KlizfYIRTmPuvqbNs6VSA,My-Friends-Are-Robots,52,False,0.544,0.574,0,-8.363,0,0.574,0.0902,0.0299,alternative
2G6xRZxWrt9mBXgHclg2i4,I-Wanna-Help-Your-Mind,image-data/indie/I-Wanna-Help-Your-Mind-Goth-Babe.jpg,Goth-Babe,08ZZ7SILfKcreLtA3K6Gqr,I-Wanna-Help-Your-Mind,58,False,0.747,0.725,8,-8.517,1,0.725,0.799,0.215,indie
0sjHYEx0vgbhUULHgJTFWs,Los-Besos,image-data/latin/Los-Besos-Greeicy.jpg,Greeicy,6QSu3mgC8kUYtEDoBBQcJG,Los-Besos,71,False,0.503,0.762,11,-4.263,1,0.762,0.598,0.298,latin
0ktw2DC2UncpzXtCXLXUul,Every-Other-Memory,image-data/country/Every-Other-Memory-Ryan-Hurd.jpg,Ryan-Hurd,3t2xlkvPsrcyia0eBaCZ53,Every-Other-Memory,65,False,0.633,0.732,0,-6.995,1,0.732,0.515,0.0351,country
0kEaFupzvrGdcczROS519i,Taj-Mahal,image-data/blues/Taj-Mahal-Taj-Mahal.jpg,Taj-Mahal,4uIHPormmUH31qyjP7CU4d,Statesboro-Blues,50,False,0.673,0.481,9,-9.88,1,0.481,0.767,0.0488,blues
0YkHsU3Mblh7jvNngbV20W,Human,image-data/metal/Human-Three-Days-Grace.jpg,Three-Days-Grace,6OMO6WdRhSfjMPAiPT94wH,Painkiller,67,False,0.376,0.95,9,-4.067,1,0.95,0.438,0.0641,metal
2G4IIha9htug2thniT54uy,"Correlations-B-Sides-(on-Yamaha-Upright,-1981)","image-data/classical/Correlations-B-Sides-(on-Yamaha-Upright,-1981)-Carlos-Cipa.jpg",Carlos-Cipa,1YcABWwgkfrOSw8VMgDWZU,My-fellow-creatures,55,False,0.321,0.00611,4,-38.341,0,0.00611,0.0693,0.0362,classical
5b0b5rlf8IaXxGuUrxiFn2,nightmare,"image-data/alternative/nightmare-nothing,nowhere..jpg","nothing,nowhere.",6xMTyQjHmwrufXT6W7VyCr,nightmare,12,True,0.527,0.913,9,-3.843,0,0.913,0.434,0.0857,alternative
35zHXkjCkrJFy7x2C2zUvn,7-Summers,image-data/country/7-Summers-Morgan-Wallen.jpg,Morgan-Wallen,0Z0kNthq0sS4lvGz9SSlBF,7-Summers,2,False,0.625,0.775,0,-5.199,1,0.775,0.588,0.0248,country
6LKbX6fsiMtw6xP4TgsY9Q,The-Day-After,image-data/r-n-b/The-Day-After-Twista.jpg,Twista,7zIxcV689lVTl924lAf9Kn,Girl-Tonite-(feat.-Trey-Songz),47,True,0.668,0.724,7,-5.953,1,0.724,0.318,0.0536,r-n-b
1O53QRsMlkSId0cbp1mXCr,Bach:-Inventions-&-Sinfonias,image-data/classical/Bach:-Inventions-&-Sinfonias-Johann-Sebastian-Bach.jpg,Johann-Sebastian-Bach,3pfdjnHlyKoLd6UYYrifWs,"Invention-No.-1-in-C-Major,-BWV-772",41,False,0.314,0.209,9,-26.784,0,0.209,0.75,0.0453,classical
0JUuId9ZVeNiCk9KGtAUuv,Rose-Pink-Cadillac,image-data/indie/Rose-Pink-Cadillac-DOPE-LEMON.jpg,DOPE-LEMON,3YC7FYhduZbYObLRCdhANa,Rose-Pink-Cadillac,65,False,0.746,0.804,1,-6.824,1,0.804,0.89,0.0338,indie
1S8L4F8OxJtUjL6NAh0QPC,AMEB-Piano-Series-16-Grade-5,image-data/classical/AMEB-Piano-Series-16-Grade-5-Caroline-Almonte.jpg,Caroline-Almonte,4DwMYJWhASiZDYbili9cAb,Prelude-in-D-Flat-Major,4,False,0.467,0.0535,1,-21.866,1,0.0535,0.346,0.0507,classical
2Jg7JZ0ZXOGje1bkq7CVgK,In-The-Lonely-Hour,image-data/pop/In-The-Lonely-Hour-Sam-Smith.jpg,Sam-Smith,0fioLzGM8ngbD1w6fMmm45,I'm-Not-The-Only-One,0,False,0.453,0.496,5,-5.785,1,0.496,0.501,0.0453,pop
5Fyd02GgT2LAvd812dZ0Lm,Rebels-on-the-Run,image-data/country/Rebels-on-the-Run-Montgomery-Gentry.jpg,Montgomery-Gentry,10ps1I1sIMRNZW11eceN7W,Where-I-Come-From,61,False,0.62,0.852,1,-4.203,1,0.852,0.479,0.0308,country
2HqQR5SkxWX7uUWaxlLksn,Mad-Season,image-data/alternative/Mad-Season-Matchbox-Twenty.jpg,Matchbox-Twenty,2f5N826udWfjT9iomeaBJt,If-You're-Gone,65,False,0.544,0.659,9,-7.191,1,0.659,0.361,0.0298,alternative
1pM1BsMVd8CuEpgCwbqmFO,Kerosene-Hat,image-data/alternative/Kerosene-Hat-Cracker.jpg,Cracker,6ctbCIikHbC6tSOL1rewQX,Low,58,False,0.329,0.646,7,-6.962,1,0.646,0.471,0.0283,alternative
5aEgt9uHrVL3QGzKaUSy2J,Opus-Eponymous,image-data/metal/Opus-Eponymous-Ghost.jpg,Ghost,4hxd9xX8SNH0R2XSrXRATW,Ritual,54,False,0.67,0.864,0,-5.2,0,0.864,0.732,0.0526,metal
7vKItws7UGBfZpWG5mlqqn,662,"image-data/blues/662-Christone-""Kingfish""-Ingram.jpg","Christone-""Kingfish""-Ingram",7lM1cf3zZuish0TjRnn5MB,662,48,False,0.484,0.94,4,-4.849,0,0.94,0.811,0.0787,blues
6hPkbAV3ZXpGZBGUvL6jVM,Hybrid-Theory-(Bonus-Edition),image-data/alternative/Hybrid-Theory-(Bonus-Edition)-Linkin-Park.jpg,Linkin-Park,60a0Rd6pjrkxjPbaKzXjfq,In-the-End,83,False,0.556,0.864,3,-5.87,0,0.864,0.4,0.0584,alternative
5GP6INOrUkZJyXOqoTUlxZ,The-Foundation,image-data/country/The-Foundation-Zac-Brown-Band.jpg,Zac-Brown-Band,3eBnEo9WL34ulBCZlLpUQO,Chicken-Fried,79,False,0.566,0.713,6,-4.25,1,0.713,0.807,0.0417,country
1xpGyKyV26uPstk1Elgp9Q,Weezer,image-data/alternative/Weezer-Weezer.jpg,Weezer,5WhtlIoxoZrMmuaWWEQhwV,Undone---The-Sweater-Song,67,False,0.457,0.618,6,-6.682,1,0.618,0.579,0.0296,alternative
6gek9qiNXrYxqEUHXL4fLZ,GRRRLS,image-data/alternative/GRRRLS-AViVA.jpg,AViVA,1DkX0AcEDzuFeh4TEAl143,GRRRLS,57,False,0.549,0.656,3,-6.515,1,0.656,0.594,0.0438,alternative
1OnzqJTL9bwe4kvaLxRYxt,Kiss-Me-More-(feat.-SZA),image-data/hip-hop/Kiss-Me-More-(feat.-SZA)-Doja-Cat.jpg,Doja-Cat,748mdHapucXQri7IAO8yFK,Kiss-Me-More-(feat.-SZA),97,True,0.762,0.701,8,-3.541,1,0.701,0.742,0.0286,hip-hop
1fhqrqt8zocqYw3gywytIy,Whistle-Flow,image-data/pop/Whistle-Flow-PHresher.jpg,PHresher,0fGWrEyHNOYjlgcYEIPCEZ,Whistle-Flow,41,True,0.823,0.818,9,-2.779,1,0.818,0.735,0.194,pop
6j46SsO69ZCvYUGCkyfYrD,Bluesbreakers-(スペシャル・エディション),image-data/blues/Bluesbreakers-(スペシャル・エディション)-John-Mayall-&-The-Bluesbreakers.jpg,John-Mayall-&-The-Bluesbreakers,1xiC0S5ArI50Rnson6KOcE,Double-Crossing-Time---Mono,0,False,0.581,0.596,0,-3.831,1,0.596,0.574,0.0242,blues
184XWylq7ZF0Hn7da4Tr6W,Happy-Hour:-The-Greatest-Hits,image-data/r-n-b/Happy-Hour:-The-Greatest-Hits-T-Pain.jpg,T-Pain,1Q1jlFs004vwB0DOznii3K,Buy-U-a-Drank-(Shawty-Snappin')-(feat.-Yung-Joc),50,False,0.691,0.542,1,-8.161,1,0.542,0.587,0.145,r-n-b
4woWpmM4ghIPQeo3bGmNSY,What’ve-I-Done-to-Help,image-data/blues/What’ve-I-Done-to-Help-Jason-Isbell-and-the-400-Unit.jpg,Jason-Isbell-and-the-400-Unit,30kyfRMzJ7IxwQ5rEndvwn,What've-I-Done-To-Help,18,False,0.517,0.871,4,-6.269,0,0.871,0.299,0.06,blues
1PD0bGAiG3boXRd7MGHtjO,An-Introduction-To-Otis-Rush,image-data/blues/An-Introduction-To-Otis-Rush-Otis-Rush.jpg,Otis-Rush,1TVtYIucWI5fqdQwwlZFR3,I-Can't-Quit-You-Baby,40,False,0.492,0.596,2,-4.038,1,0.596,0.548,0.0395,blues
3TqvvuCMcTpSjFvAToQT8A,Greatest-Hits:-Decade-#1,image-data/country/Greatest-Hits:-Decade-#1-Carrie-Underwood.jpg,Carrie-Underwood,4W3QcMXjWVYEiNe4khtNUF,I-Told-You-So---feat.-Randy-Travis,51,False,0.393,0.552,8,-3.526,1,0.552,0.217,0.0283,country
6oIaXBTIZ2Q9cJKBgrZ2Ox,Life-In-Cartoon-Motion,image-data/pop/Life-In-Cartoon-Motion-MIKA.jpg,MIKA,0KM2y796j63t5RHhvRUxld,"Relax,-Take-It-Easy",66,False,0.694,0.694,6,-8.21,0,0.694,0.608,0.0328,pop
28WW07Sx0IrAXAb1xDDnD3,Hypnocurrency,image-data/edm/Hypnocurrency-Rezz.jpg,Rezz,3evAUkYDPeLX5kn0LbvGz4,Hypnocurrency,68,False,0.528,0.732,2,-9.492,1,0.732,0.0324,0.0504,edm
1RM6MGv6bcl6NrAG8PGoZk,Confessions-(Expanded-Edition),image-data/r-n-b/Confessions-(Expanded-Edition)-Usher.jpg,Usher,5zdUc1JRCImBYcDWgvFNpE,Caught-Up,61,False,0.817,0.806,6,-4.606,1,0.806,0.805,0.0623,r-n-b
44hyrGuZKAvITbmrlhryf8,Replay,image-data/r-n-b/Replay-Iyaz.jpg,Iyaz,4E5P1XyAFtrjpiIxkydly4,Replay,76,False,0.706,0.751,9,-6.323,1,0.751,0.195,0.0708,r-n-b
3OkqAak6KhIQExElXif7UW,Summer-Forever,image-data/country/Summer-Forever-Billy-Currington.jpg,Billy-Currington,3I7krC8kr0gFR7P6vInR1I,Do-I-Make-You-Wanna,68,False,0.553,0.747,9,-5.432,1,0.747,0.521,0.0279,country
0Xhx9MdzkThivq6Qiav1hD,Low-Down,image-data/blues/Low-Down-Kingsborough.jpg,Kingsborough,23NDfSQw9hGm24RcTtEBK2,Low-Down,30,False,0.542,0.661,9,-6.336,1,0.661,0.317,0.0522,blues
2t1hVEwp82QebO7lq21Vto,Psychocandy-(Expanded-Version),image-data/indie/Psychocandy-(Expanded-Version)-The-Jesus-and-Mary-Chain.jpg,The-Jesus-and-Mary-Chain,1LwP9g1Hjbs64jXM2Qsxry,Just-Like-Honey,62,False,0.341,0.552,8,-10.503,1,0.552,0.486,0.0423,indie
4boYMgfwZXQ0I9bFl78KOh,Barefoot-Dancer,image-data/country/Barefoot-Dancer-Ross-Ellis.jpg,Ross-Ellis,4YO3pCRXFuUpQJ91elLCxl,Barefoot-Dancer,5,False,0.508,0.71,1,-4.936,1,0.71,0.364,0.0298,country
4HOWXX6sEyqOFELqdEaZQW,No-Wait,image-data/edm/No-Wait-Lis-Sarroca.jpg,Lis-Sarroca,0drw6GcjPatpfpWSEouVVq,No-Wait,21,False,0.768,0.922,9,-6.1,0,0.922,0.426,0.0635,edm
