album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre,dominant-h,dominant-s,dominant-v
3IUIXkkWJbpxq8PhvFHL5x,Schumann:-Scenes-from-Childhood,image-data/classical/Schumann:-Scenes-from-Childhood-Robert-Schumann.jpg,Robert-Schumann,0TeMScd4nL2Ul9BkG14OyB,"Kinderszenen,-Op.-15:-1.-Von-fremden-Ländern-und-Menschen",33,False,0.445,0.0265,7,-25.843,1,0.0265,0.215,0.0408,classical,43.4139275340162,21.802553126433267,7.99312031799419
7yBl4uFyJzH48Vy6tPieXL,FourFiveSeconds,image-data/pop/FourFiveSeconds-Rihanna.jpg,Rihanna,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,78,False,0.582,0.272,2,-5.662,1,0.272,0.354,0.0501,pop,23.4744500702038,23.4744500702038,23.4744500702038
7gKe289yqFDyoUSnIBkRjm,Danse-Macabre,image-data/classical/Danse-Macabre-Orchestre-Symphonique-de-Montréal.jpg,Orchestre-Symphonique-de-Montréal,0pCHzhuRt6kOU3FUEG3HnC,"Danse-Macabre,-Op.40,-R.171",0,False,0.371,0.131,2,-23.899,1,0.131,0.0655,0.0413,classical,151.80797304884896,143.61276436458917,121.96392476137001
2Z9WUERfMjOgQ6ze9TcGbF,Little-Voice,image-data/pop/Little-Voice-Sara-Bareilles.jpg,Sara-Bareilles,4E6cwWJWZw2zWf7VFbH7wf,Love-Song,73,False,0.583,0.786,2,-3.142,0,0.786,0.573,0.0301,pop,73.87919115105427,110.24559281023159,102.65883166263394
3487OYBtnRl82qA6tfyWco,Take-A-Look-In-The-Mirror,image-data/heavy-metal/Take-A-Look-In-The-Mirror-Korn.jpg,Korn,2AsTgVcWojYwQAvzgacYWy,Did-My-Time,51,False,0.546,0.864,1,-3.893,1,0.864,0.274,0.0475,heavy-metal,11.994069562429878,16.907704226104613,15.375647806806647
0iIGP4Sxw3KR4OCFv2yvz8,Mellow-Gold,image-data/alternative/Mellow-Gold-Beck.jpg,Beck,5PntSbMHC1ud6Vvl8x56qd,Loser,70,False,0.654,0.611,2,-10.45,1,0.611,0.786,0.119,alternative,4.84440180506698,8.575524997335037,40.599936040933805
2UCWsnmZEVg9HhnMeKTsim,"All-Killer,-No-Filler","image-data/alternative/All-Killer,-No-Filler-Sum-41.jpg",Sum-41,1HNE2PX70ztbEl6MLxrpNL,In-Too-Deep,74,False,0.568,0.844,9,-5.875,1,0.844,0.766,0.0505,alternative,31.37102214996952,23.469132290184916,17.284251168461694
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,3AtRoqUxRqAXsJqfwPHkUy,"Études-in-A-Minor,-Op.25-""Winter-Wind"":-XI.-Étude",39,False,0.282,0.184,9,-19.767,0,0.184,0.127,0.0326,classical,203.43393719806764,220.34330917874397,223.4527536231884
2gJ6axVHAsQmmO6nslQRN1,Everything-You-Want,image-data/alternative/Everything-You-Want-Vertical-Horizon.jpg,Vertical-Horizon,2EVNYzHWebyLvKxPX6Ozt8,Best-I-Ever-Had-(Grey-Sky-Morning),56,False,0.429,0.565,6,-7.274,1,0.565,0.192,0.025,alternative,161.48290831815422,176.80925925925925,237.37902246508804
5ipLw8pJR65yPyylZCqBT0,Fade,image-data/metal/Fade-Catch-Your-Breath.jpg,Catch-Your-Breath,6GS7dWKyY8vCJHaThLZVEz,Fade,39,False,0.59,0.873,2,-5.628,1,0.873,0.204,0.105,metal,32.75471341938224,28.993888482503124,27.064513084310626
05GcLcffb84BOLzo7BMz9W,Born-To-Play-Guitar,image-data/blues/Born-To-Play-Guitar-Buddy-Guy.jpg,Buddy-Guy,7yXuquZiCxTyLXzPnwlqJv,Born-To-Play-Guitar,39,False,0.479,0.423,2,-7.714,1,0.423,0.4,0.0694,blues,19.13758690289302,18.861375869028933,17.32330679524557
0g1F5eGVwX4Sxi1n8ojPkE,Dan-+-Shay,image-data/country/Dan-+-Shay-Dan-+-Shay.jpg,Dan-+-Shay,42fw0rxRO2xbesF6mJfd4Y,Tequila,73,False,0.489,0.581,11,-5.731,1,0.581,0.494,0.0281,country,218.9448117496571,219.9448117496571,217.9448117496571
5D0qpD5DSQ7TLA790C8Wya,How-To-Survive,image-data/metal/How-To-Survive-Of-Mice-&-Men.jpg,Of-Mice-&-Men,19kHwq0HO75zJHevuokhcw,How-To-Survive,39,False,0.533,0.979,0,-4.119,1,0.979,0.253,0.11,metal,14.760750601567958,25.419486920748273,45.11187223472794
1jbgx1vmWRIPEHYGIqjOHj,royalty-core,image-data/classical/royalty-core-Various-Artists.jpg,Various-Artists,7qTaYSmFNEUtNqaFceMJjE,"Waltz-No.-8-in-A-Flat-Major,-Op.-64,-No.-3",31,False,0.28,0.103,8,-27.358,1,0.103,0.209,0.0423,classical,6.994771554522778,10.4247001332741,17.554932850357105
45rrGouDjyjtHKgLvoVw7v,The-Reason-EP,image-data/blues/The-Reason-EP-X-Ambassadors.jpg,X-Ambassadors,406ZdY9JkmSy7kOGuVflrL,Jungle,35,False,0.379,0.76,2,-4.319,1,0.76,0.231,0.0848,blues,1.8372853185595552,1.8625115420129283,2.4698430286241937
1ZPGJkskhN53Uf6pavXXeS,Relaxing-Classical-Music,image-data/classical/Relaxing-Classical-Music-Alan-Pianist.jpg,Alan-Pianist,0dmZZobJI37bBelsJAplM0,Gymnopédie-No.-1,39,False,0.716,0.0317,7,-19.614,1,0.0317,0.146,0.149,classical,217.54390024424734,213.6890988558941,207.61113253631572
7axF99v0pP2oBj5RxAWgrv,Somebody-Loan-Me-A-Dime,image-data/blues/Somebody-Loan-Me-A-Dime-Fenton-Robinson.jpg,Fenton-Robinson,71zy5nvPveBvRVhR5IduJW,Somebody-Loan-Me-A-Dime,0,False,0.668,0.583,3,-8.889,1,0.583,0.818,0.0768,blues,217.37945114994295,211.30907344022097,204.77910886927282
4m29Z33TQFkPtkguspP8Ah,Chopin-:-Etudes,image-data/classical/Chopin-:-Etudes-Frédéric-Chopin.jpg,Frédéric-Chopin,5QS4Ww7pFtigfFqoSQJrP6,"Chopin:-12-Etudes,-Op.-25:-No.-1-in-A-Flat-Major,-""Aeolian-Harp""",40,False,0.146,0.0365,8,-27.61,1,0.0365,0.0359,0.0429,classical,7.135369277986982,2.242659062710871,3.5045384297250806
7acrrQejzV4ybWWTM8TmPf,Ritual-De-Lo-Habitual,image-data/alternative/Ritual-De-Lo-Habitual-Jane's-Addiction.jpg,Jane's-Addiction,51Gkc1TxvyQ9K8y0pQRmQM,Been-Caught-Stealing,55,False,0.683,0.9,7,-7.506,1,0.9,0.616,0.105,alternative,253.37308105428406,253.37308105428406,253.37308105428406
1R0ocprmeDu8ZkZn29xYFx,La-Tóxica,image-data/latin/La-Tóxica-Farruko.jpg,Farruko,15OjBeqNX3bShsGYQbteRv,La-Tóxica,79,False,0.659,0.701,9,-4.107,1,0.701,0.623,0.164,latin,67.36220579812911,31.824719775274772,6.356124035236043
2O985DZAb4i6M6iu4HWqSX,Relación-(Remix),image-data/latin/Relación-(Remix)-Sech.jpg,Sech,35UUpTmrcFXNIVIN26ujXl,Relación---Remix,81,False,0.793,0.771,5,-3.417,1,0.771,0.835,0.0959,latin,41.39488354806739,47.62549554013875,34.56739345887017
2FntPA1J388o9Sg7aYW403,The-Marco-Faraone-Remixes,image-data/edm/The-Marco-Faraone-Remixes-Radio-Slave.jpg,Radio-Slave,5iFx62onp7Jnz9TeTuFs0Q,Don't-Stop-No-Sleep---Marco-Faraone-Remix,47,False,0.707,0.56,7,-9.137,1,0.56,0.0679,0.0464,edm,13.701985801995392,9.40838449731389,14.044992325402916
3eZd2XbhLyPcgbgcsLTZh3,All-the-Right-Reasons,image-data/alternative/All-the-Right-Reasons-Nickelback.jpg,Nickelback,0ADZ5dmXhlfzjMw6lefoPl,Far-Away,71,False,0.518,0.797,6,-5.153,1,0.797,0.293,0.0309,alternative,148.64396254790665,133.78110900887788,135.7454033862126
08dYccottKM2iypO45Ronh,I-Need-A-Bag,image-data/hip-hop/I-Need-A-Bag-Jucee-Froot.jpg,Jucee-Froot,3r1uRqxMiq6Z1YlqCP7WVa,I-Need-A-Bag,48,True,0.864,0.629,8,-7.223,1,0.629,0.674,0.198,hip-hop,69.49059071010291,76.04116208994257,96.26294843368014
0zinXPMSpU4hy0XRlSZtda,Tesoros-De-Coleccion,image-data/latin/Tesoros-De-Coleccion-La-Mafia.jpg,La-Mafia,41fPYZa2fOSHLEG1gvtian,Vida,53,False,0.604,0.589,10,-8.007,1,0.589,0.467,0.0274,latin,19.056846637086494,14.170232394675573,18.04502921407547
4ZDBQSIDIZRUBOG2OHcN3T,Vol.-3:-The-Subliminal-Verses,image-data/metal/Vol.-3:-The-Subliminal-Verses-Slipknot.jpg,Slipknot,61mWefnWQOLf90gepjOCb3,Duality,76,False,0.354,0.982,4,-3.026,0,0.982,0.194,0.168,metal,6.278257886046362,6.432890871271418,8.457358522934406
2zMPomRZ8A5An40OHAXHfQ,No-Hook,image-data/hip-hop/No-Hook-J.I-the-Prince-of-N.Y.jpg,J.I-the-Prince-of-N.Y,74AclpvR2pe9C8cHfxnltW,No-Hook,61,True,0.737,0.446,1,-7.663,1,0.446,0.374,0.376,hip-hop,20.5933920148248,20.5933920148248,20.5933920148248
5GugLrmYMl5VRoe2zNgLGp,No-Need-To-Argue,image-data/alternative/No-Need-To-Argue-The-Cranberries.jpg,The-Cranberries,2IZZqH4K02UIYg5EohpNHF,Zombie,67,False,0.307,0.635,7,-8.957,1,0.635,0.304,0.0339,alternative,233.162234226747,237.61922570815153,240.61236927765083
0DIvSc4l7bbgBlpi479nQI,Hephaistos,image-data/heavy-metal/Hephaistos-Warkings.jpg,Warkings,29pGGSryvaKUklXcCkpiBI,Hephaistos,0,False,0.452,0.942,0,-4.308,1,0.942,0.319,0.0572,heavy-metal,6.7706197259776815,15.712412666727154,34.61074312675801
4Gfnly5CzMJQqkUFfoHaP3,Meteora,image-data/alternative/Meteora-Linkin-Park.jpg,Linkin-Park,2nLtzopw4rPReszdYBJU6h,Numb,81,False,0.496,0.863,9,-4.153,1,0.863,0.243,0.0381,alternative,1.9780749660335104,3.1040573301009644,4.134107680421984
3nGWOLafhuYnZNbMIJ9QXE,Stairway-to-the-Stars,image-data/jazz/Stairway-to-the-Stars-Figgy-Mold.jpg,Figgy-Mold,7hgumdPAIHQFL7iE1tdXYA,Stairway-to-the-Stars,60,False,0.463,0.0769,0,-21.855,1,0.0769,0.178,0.0389,jazz,251.28003518029902,247.56696569920842,248.73843447669304
0KjckH1EE6HRRurMIXSc0r,Good-News,image-data/hip-hop/Good-News-Megan-Thee-Stallion.jpg,Megan-Thee-Stallion,3jRHehB5ulTMKfK5WaqDqc,What’s-New,76,True,0.934,0.873,1,-4.707,1,0.873,0.721,0.309,hip-hop,224.21151439299123,223.94405506883604,223.235450563204
2zrUlKeTyEhyYulj8Gu8T9,Pop-Evil,image-data/rock/Pop-Evil-Pop-Evil.jpg,Pop-Evil,2mVFo8BJ6ZPh82QAOpCUbT,Be-Legendary,0,False,0.547,0.944,4,-3.304,0,0.944,0.364,0.0507,rock,248.33989754023906,248.33989754023906,248.33989754023906
5h2d3sxmb6T6X888zwqMGp,Let-Me-Fall-Apart,image-data/metal/Let-Me-Fall-Apart-Light-The-Torch.jpg,Light-The-Torch,2efGNmXPzR0QP2mahBefqc,Let-Me-Fall-Apart,52,False,0.431,0.88,9,-5.464,1,0.88,0.212,0.0858,metal,57.88938923913406,46.41328930251176,32.18676406818106
5oKzE5gqS5jAMdW755BsKZ,Courage-Under-Fire,image-data/heavy-metal/Courage-Under-Fire-Seven-Cities-Dead.jpg,Seven-Cities-Dead,7tmSVso2FERQqSj5Ws5o2L,Courage-Under-Fire,27,False,0.397,0.987,0,-3.031,0,0.987,0.17,0.0656,heavy-metal,7.16366270161852,3.326238961473102,5.265983229796362
652N05EcNH1a4bIlUixQE2,Enema-Of-The-State,image-data/alternative/Enema-Of-The-State-blink-182.jpg,blink-182,6xpDh0dXrkVp0Po1qrHUd8,Adam's-Song,70,False,0.52,0.775,0,-5.803,1,0.775,0.382,0.0348,alternative,49.82331178160919,46.497521551724134,37.683764367816096
4sSXylKcBB3p47VfrBJlfK,HERO-(Deluxe-Edition),image-data/country/HERO-(Deluxe-Edition)-Maren-Morris.jpg,Maren-Morris,1LM5zQv5pBKPyO7rm7Uz6U,My-Church,70,False,0.517,0.743,9,-4.336,1,0.743,0.664,0.0363,country,2.248713265814377,2.3323260833471693,41.76901876141457
4Qjp6b3M3pL2mb4b1oF3vP,Garden-Song,image-data/indie/Garden-Song-Phoebe-Bridgers.jpg,Phoebe-Bridgers,1LTWcRVy9o96Zzn29wXLsa,Garden-Song,59,False,0.371,0.256,0,-16.7,1,0.256,0.171,0.227,indie,15.958877745603502,20.945670598206085,6.704816724344939
4UYktbMekvR3lyX6uHqHLU,ROMAN,image-data/kpop/ROMAN-TEEN-TOP.jpg,TEEN-TOP,3UFnHBPaPkZhe04IqqlUcn,No-more-perfume-on-you,45,False,0.591,0.872,8,-3.427,0,0.872,0.768,0.0411,kpop,236.88268933539413,237.52554095826895,239.408771251932
15sy3XQFShOFiDpKoxByyA,Paradise,image-data/pop/Paradise-MEDUZA.jpg,MEDUZA,6ft4hAq6yde8jPZY2i5zLr,Paradise-(feat.-Dermot-Kennedy),86,False,0.632,0.595,8,-7.644,0,0.595,0.435,0.0401,pop,5.4312244176057405,15.017534994188694,19.96399514882005
0g5rhDZDPOuaLlxCq0GZ2g,Vinyl,image-data/country/Vinyl-William-Michael-Morgan.jpg,William-Michael-Morgan,4WtkYdCG4n80h08Ep5SmDI,I-Met-a-Girl,53,False,0.512,0.545,2,-10.154,1,0.545,0.346,0.0294,country,48.13185304804199,55.0964876867178,65.5852644327816
1HY1tHggnUZhUvkOE24h7Y,Classic-John-Lee-Hooker---The-Universal-Masters-Collection,image-data/blues/Classic-John-Lee-Hooker---The-Universal-Masters-Collection-John-Lee-Hooker.jpg,John-Lee-Hooker,0W7dZ3kbTOfQP5ZWZZqj9N,"One-Bourbon,-One-Scotch,-One-Beer",0,False,0.733,0.743,7,-10.808,1,0.743,0.828,0.0472,blues,61.466210290391736,47.980072110699666,8.700155915026308
5Qdrq2LTBnWFpzmzhVVzsa,Broken-Witt-Rebels,image-data/blues/Broken-Witt-Rebels-Broken-Witt-Rebels.jpg,Broken-Witt-Rebels,1VJ7wyKWyXuhLxCMnk8EMT,Shake-Me-Down,41,False,0.523,0.652,4,-4.942,1,0.652,0.275,0.0448,blues,14.764977118291498,21.708951601719598,34.356989321869364
24yg0jkHXGapVyqQAj2Lx7,Placebo,image-data/alternative/Placebo-Rehaan.jpg,Rehaan,7fL2M5Eow8jtaTaP5AJ466,Cinderella,2,False,0.669,0.564,8,-11.088,1,0.564,0.569,0.0316,alternative,0.5140028375794213,0.45236259330084505,0.5220220837702795
3xHePw9eslTPJ8UMGmNsdr,The-Anthology,"image-data/blues/The-Anthology-Bobby-""Blue""-Bland.jpg","Bobby-""Blue""-Bland",0REHBJqgYx296su1xt9M7y,Ain't-No-Love-In-The-Heart-Of-The-City,0,False,0.49,0.71,9,-7.025,0,0.71,0.667,0.0557,blues,143.45691692684778,82.02772022993202,36.37997140439439
6FQ0GEiGndu9fXvW4FQvo0,Spicy-(feat.-Post-Malone),image-data/hip-hop/Spicy-(feat.-Post-Malone)-Ty-Dolla-$ign.jpg,Ty-Dolla-$ign,5nWVyZaCwtfAkBnwDuXjBh,Spicy-(feat.-Post-Malone),24,True,0.784,0.496,7,-5.746,1,0.496,0.132,0.0435,hip-hop,17.72935475855214,18.6471465253044,27.460490350368588
0RD4tTRG9JWmkhq4rpiRXk,I-Only-Have-Eyes-For-You,image-data/jazz/I-Only-Have-Eyes-For-You-Scott-Bradlee's-Postmodern-Jukebox.jpg,Scott-Bradlee's-Postmodern-Jukebox,3ThCPINLVGtNGFhxLC4slT,I-Only-Have-Eyes-For-You,0,False,0.359,0.0563,7,-18.77,1,0.0563,0.145,0.0374,jazz,26.128565921356977,23.598000881154313,19.351360281969377
2yuA6JcakppoD7xbiJmOix,Critically-Ashamed,image-data/alternative/Critically-Ashamed-FM-Static.jpg,FM-Static,4BodkdQk2Ouo6BFbLqoWtG,Tonight,61,False,0.598,0.547,10,-5.93,0,0.547,0.25,0.0232,alternative,11.099312019425334,12.05354107648725,16.65835694050992
4OHIhLk0uyYAdmoBD8IjMI,Together,image-data/kpop/Together-KYUHYUN.jpg,KYUHYUN,3TDGIHf1Mdxat9VftcIVZ0,Together,47,False,0.745,0.748,7,-4.001,1,0.748,0.754,0.0285,kpop,200.526373353219,221.08416604523987,226.8911757394979
6UoogtxQKYcCSgrinm8ZFt,Tonight-You-Just-Might,image-data/country/Tonight-You-Just-Might-Kason-Lester.jpg,Kason-Lester,0JSHHHwKGXsXcTflZKiJ3t,Tonight-You-Just-Might,30,False,0.534,0.799,6,-5.576,1,0.799,0.354,0.031,country,24.617824913945483,34.14368778491023,43.49697646292678
57BGq6lpz8RK1cqr2fPVIi,La-Player-(Bandolera),image-data/latin/La-Player-(Bandolera)-Zion-&-Lennox.jpg,Zion-&-Lennox,0VKkyBKCXyR99navhVRqcP,La-player-(Bandolera),73,False,0.769,0.838,2,-5.238,1,0.838,0.602,0.0633,latin,14.924836855189561,23.65199658172778,38.38436140459913
0ks45m1bsP2JsZpM5D2FFA,Hail-to-the-King,image-data/metal/Hail-to-the-King-Avenged-Sevenfold.jpg,Avenged-Sevenfold,5anCkDvJ17aznvK5TED5uo,Hail-to-the-King,75,False,0.58,0.916,3,-4.358,0,0.916,0.683,0.0387,metal,1.290760044529904,1.290760044529904,1.290760044529904
5TjDN2hfsgNWVtP8Ew56Xx,Desperate-Man,image-data/country/Desperate-Man-Eric-Church.jpg,Eric-Church,1vHeu2j2MpfMqqvcXKLtic,Desperate-Man,56,False,0.711,0.796,10,-5.87,1,0.796,0.901,0.0341,country,241.51954008929118,217.9448045991071,143.6671457403217
2nnI1qx6N43Hyr8TbLmblC,Ain't-No-Sunshine---My-One-and-Only-Love,image-data/jazz/Ain't-No-Sunshine---My-One-and-Only-Love-Karen-Souza.jpg,Karen-Souza,6d3m5JM3OgVPI7GD7T5MYR,My-One-and-Only-Love,50,False,0.669,0.297,9,-12.294,1,0.297,0.229,0.0284,jazz,76.85183262381892,92.81154604921608,104.61810819229571
3rxF05Aux0QTrN533Kjc91,Ace-of-Spades-(Expanded-Edition),image-data/rock/Ace-of-Spades-(Expanded-Edition)-Motörhead.jpg,Motörhead,6EPRKhUOdiFSQwGBRBbvsZ,Ace-of-Spades,74,False,0.329,0.974,3,-8.77,0,0.974,0.234,0.135,rock,185.44829730990514,219.90347535375525,232.78071062043227
6C2idPxvNBwM2DB4TEChsS,My-Worst-Disease,image-data/heavy-metal/My-Worst-Disease-Acts-of-Tragedy.jpg,Acts-of-Tragedy,4HJukBOVKo10E5lxzof6E0,My-Worst-Disease,19,False,0.388,0.975,6,-4.224,1,0.975,0.506,0.152,heavy-metal,15.536252692031589,11.389344682596658,7.098195056917241
6Cvv0qNSdZNf9o0j8EohoD,La-Sexorcisto:-Devil-Music-Volume-1,image-data/heavy-metal/La-Sexorcisto:-Devil-Music-Volume-1-White-Zombie.jpg,White-Zombie,5x8YLkZvKQDmZsD4cnCO06,Welcome-To-Planet-Motherfucker--Psychoholic-Slag,47,True,0.472,0.783,11,-12.536,1,0.783,0.186,0.11,heavy-metal,94.23614350771965,43.02760191047429,101.21581694990559
7v0pFPnfFlTIiXxWXQipYZ,You're-here-with-Rain-비-오는-날이-좋아질-것-같아-(With-Chamsom),image-data/kpop/You're-here-with-Rain-비-오는-날이-좋아질-것-같아-(With-Chamsom)-saevom.jpg,saevom,3sHe6Zqj9BVYqNHmV8YvOx,You're-here-with-Rain-비-오는-날이-좋아질-것-같아-(With-Chamsom),0,False,0.649,0.486,2,-7.202,1,0.486,0.574,0.0268,kpop,202.81285292515838,192.49938372459656,153.86811706366268
3283AcxPjIXlPWsWsd4Kx2,Someone-Who-Cares,image-data/jazz/Someone-Who-Cares-Franz-Gordon.jpg,Franz-Gordon,3EZr7QTQPnvkgTRZVUyy9B,I-Fly-With-You,45,False,0.56,0.235,5,-16.312,1,0.235,0.214,0.0302,jazz,28.636008885153387,28.344269676412317,36.894218646815155
6AZv3m27uyRxi8KyJSfUxL,Pablo-Honey-(Collector's-Edition),image-data/alternative/Pablo-Honey-(Collector's-Edition)-Radiohead.jpg,Radiohead,3HfB5hBU0dmBt8T0iCmH42,Creep,0,True,0.532,0.344,7,-13.057,1,0.344,0.126,0.035,alternative,74.97723367697594,189.95066273932252,223.70047864506628
5Abc3wXAy8U1f79eVn7AGd,Careless-Love,image-data/jazz/Careless-Love-Madeleine-Peyroux.jpg,Madeleine-Peyroux,5zmRnxJCiY2kqrWd28bBnd,J'ai-Deux-Amours,53,False,0.502,0.226,0,-9.997,1,0.226,0.266,0.0364,jazz,149.3852360448427,151.2753016020792,151.48403739477868
78bpIziExqiI9qztvNFlQu,AM,image-data/alternative/AM-Arctic-Monkeys.jpg,Arctic-Monkeys,5FVd6KXrgO9B3JPmC8OPst,Do-I-Wanna-Know?,84,False,0.548,0.532,5,-7.596,1,0.532,0.405,0.0323,alternative,19.05122509653829,17.183525270819807,9.69234186515395
012FDe5q7Af7H9dy47DjVJ,Perfect-World,image-data/kpop/Perfect-World-TWICE.jpg,TWICE,0hpYo5x9iNMGz52fRrflbT,Perfect-World,74,False,0.684,0.877,3,-2.322,0,0.877,0.599,0.0611,kpop,19.01590242396171,31.433765632237147,64.14162935515414
1IwWcySO6hKQ8dsFVtJfz4,Honky-Tonk-Time-Machine,image-data/country/Honky-Tonk-Time-Machine-George-Strait.jpg,George-Strait,1OfEfwXp9IKC5qRTtiGUWg,Every-Little-Honky-Tonk-Bar,58,False,0.66,0.83,5,-5.099,1,0.83,0.856,0.029,country,212.89137730050516,209.67996043661026,207.74944363983184
0uqAyKT7oMZDFMyteJOJWI,Here's-To-The-Good-Times...This-Is-How-We-Roll,image-data/country/Here's-To-The-Good-Times...This-Is-How-We-Roll-Florida-Georgia-Line.jpg,Florida-Georgia-Line,2TR7A4ulH9R1PNwMyd8o8U,This-Is-How-We-Roll,71,False,0.555,0.931,8,-2.969,1,0.931,0.723,0.0367,country,40.13524806474314,65.4097466572836,93.5014954257565
7rd4PorIOPjPTy7qdUeeCt,At-Last!,image-data/jazz/At-Last!-Etta-James.jpg,Etta-James,4Hhv2vrOTy89HFRcjU3QOx,At-Last,75,False,0.274,0.348,5,-8.631,1,0.348,0.328,0.0293,jazz,94.37700444421343,172.88304701509992,219.21862411310653
6nKz5WRlab96MD927id1gF,I'm-Tore-Down,image-data/blues/I'm-Tore-Down-Gary-Moore.jpg,Gary-Moore,1Rh166Dr7vSbpCV2bUoBSW,I'm-Tore-Down,36,False,0.476,0.922,7,-3.872,1,0.922,0.682,0.121,blues,20.507088643849343,21.01952360494535,21.83335720082104
4YYwK9eAIWEUCYdvf40Nnk,Pablo-Honey,image-data/alternative/Pablo-Honey-Radiohead.jpg,Radiohead,0fuLRqMU6IaRoNAFIUdjPx,Creep,0,True,0.515,0.43,7,-9.935,1,0.43,0.104,0.0369,alternative,18.26808321611017,161.64866365588213,229.76375212852594
2Lq2qX3hYhiuPckC8Flj21,Master-Of-Puppets-(Remastered),image-data/metal/Master-Of-Puppets-(Remastered)-Metallica.jpg,Metallica,2MuWTIM3b0YEAskbeeFE1i,Master-Of-Puppets,73,False,0.543,0.836,4,-9.11,0,0.836,0.56,0.0353,metal,22.63956340446407,33.60174965252228,49.690417790859286
3q3DB4fElKDIDE2bXTLFlb,Fever,image-data/heavy-metal/Fever-Bullet-For-My-Valentine.jpg,Bullet-For-My-Valentine,79rFv44RxuMb70y6sHC14l,The-Last-Fight,54,False,0.299,0.971,7,-3.118,1,0.971,0.336,0.142,heavy-metal,7.2427328272542155,7.640498673085233,5.194686169227921
3p89sh1IV385sHS85PHe8w,Big-Grim-Reaper,image-data/hip-hop/Big-Grim-Reaper-Big-Scarr.jpg,Big-Scarr,3Wi553kn7lf2493sQIBShu,Ballin-In-LA-(feat.-Gucci-Mane-&-Pooh-Shiesty),59,True,0.812,0.639,8,-4.639,0,0.639,0.682,0.442,hip-hop,26.324580003262113,27.173283314304356,27.698156907519163
7KkiEooAVT3EyqQMOl6Iah,Sigh-No-More,image-data/alternative/Sigh-No-More-Mumford-&-Sons.jpg,Mumford-&-Sons,33e9HtOfO1ye1h8xQ7Foc9,The-Cave,0,False,0.592,0.499,4,-9.463,1,0.499,0.345,0.0374,alternative,230.73478866697633,234.21758223198074,241.2862390744416
6npIMfrQDovwmgVWqPcstA,Saint-Saëns:-The-Carnival-of-the-Animals-(Live),image-data/classical/Saint-Saëns:-The-Carnival-of-the-Animals-(Live)-Camille-Saint-Saëns.jpg,Camille-Saint-Saëns,3v6rBjxO3j9xt1jDo4t8sN,"The-Carnival-of-the-Animals,-R.-125:-VI.-Kangaroos---Live",22,False,0.567,0.0174,9,-34.262,1,0.0174,0.04,0.0725,classical,200.59703464474455,152.1420471227246,153.51923076923077
4kkVGtCqE2NiAKosri9Rnd,Immunity,image-data/alternative/Immunity-Clairo.jpg,Clairo,7B3z0ySL9Rr0XvZEAjWZzM,Sofia,81,False,0.744,0.619,0,-9.805,1,0.619,0.641,0.039,alternative,131.63743647464102,151.4717418738702,168.48494150550837
2dBgWXp41imu2zBNv9oFxZ,Fénix,image-data/latin/Fénix-Nicky-Jam.jpg,Nicky-Jam,7qCAVkHWZkF44OzOUKf8Cr,El-Perdón,74,False,0.628,0.69,8,-5.828,1,0.69,0.662,0.0511,latin,228.04941486731497,228.90881819680237,227.01654854128896
5lSLGYViKHz22S8gEXz9Vc,112,image-data/r-n-b/112-112.jpg,112,7jg3Irt0hqnss3HvaPP2D2,Only-You-(feat.-The-Notorious-B.I.G.)---Radio-Mix,59,False,0.778,0.644,8,-7.6,1,0.644,0.846,0.0532,r-n-b,249.54475519315204,248.62956130317679,244.82656901450025
6IJ3u6R56lp0AUT0W9snon,Colegio,image-data/latin/Colegio-Cali-Y-El-Dandee.jpg,Cali-Y-El-Dandee,5379uuUPHodsdVhy8pIAAr,Locura,69,False,0.643,0.769,8,-3.533,1,0.769,0.532,0.0877,latin,228.45515379196993,232.4911364169993,233.2138999765203
0Gt8v6wbQ7YXyd0IfdrFlJ,Leave-Her-Wild,image-data/country/Leave-Her-Wild-Tyler-Rich.jpg,Tyler-Rich,5cuYa1jn3hohHZJCGC0B7d,Leave-Her-Wild,0,False,0.402,0.754,0,-5.268,1,0.754,0.502,0.0571,country,247.27836382529836,247.50640803602357,244.15691028749566
7vAcymF4feKxvqcUDzLQD2,F8,image-data/metal/F8-Five-Finger-Death-Punch.jpg,Five-Finger-Death-Punch,76CWLFHm3OFuE2P1dDMhi3,Full-Circle,60,True,0.495,0.993,7,-3.014,1,0.993,0.29,0.145,metal,0.8537044946360828,1.4957917744893603,22.848051654397906
5W79aGcuoBYk0Mb2QL2Jcw,EveryTime-I-Cry,image-data/pop/EveryTime-I-Cry-Ava-Max.jpg,Ava-Max,0mV43B6pJWRjcM5TmzNe6d,EveryTime-I-Cry,79,False,0.727,0.832,9,-4.327,0,0.832,0.213,0.0366,pop,8.662161806851941,4.047274735098469,3.9284831593616047
6XdgXZp51Ot9wiwxqSGk5k,Between-Reality-and-Darkness,image-data/edm/Between-Reality-and-Darkness-Mark-Dekoda.jpg,Mark-Dekoda,2LLdVCJACl8QsY9tLPLrxp,Deepest-Level,50,False,0.796,0.855,7,-8.127,1,0.855,0.339,0.0693,edm,24.510869148487515,19.39911053176398,15.174366445577576
